id,user_id,document_name,description,pdf_name,pdf_path,status,latitude,longitude,created_at,updated_at,color_id,color_status,is_fake,state,county,attachment_permission
1073,8530,Misc. Red Flags,wifi that was available at polling location   cleveland county library in shelby nc,Thu Nov 10 08_00_43 EST 2022.jpg,/pdf/Thu Nov 10 08_00_43 EST 2022.jpg,1,35.2933542979375,-81.5557002648711,11/10/2022 13:02,8/26/2023 5:26,3,1,0,North Carolina,Cleveland,1
1074,10012,Polling Location Issues,A sign is posted inside the balott voting area to “use the pen provided” and again posted “use the writing instrument provided “ attached to each area with a string is a black paper mate flair medium marker .  I have photos of the sign as well as the marker. I attached a picture of one of the two signs. It wouldn’t allow me to attach multiple pictures .,8F8D4477C2234AF6AE9BDA4B04EC3294.png,/pdf/8F8D4477C2234AF6AE9BDA4B04EC3294.png,1,42.038742,-78.339257,11/10/2022 13:49,8/26/2023 5:25,2,1,0,New York,Cattaraugus,1
1075,10014,Mail in Ballot Issues,"Did not receive “mail in ballot” until November 4, 2022 , too late to fill out and return by November 8th 7pm. I called registrar on October 24th and it took 2+ weeks to receive the ballot. I was told that I will receive an early ballot in the future .",795A6FC5013E4CE9A0A5509B7FD42860.,/pdf/795A6FC5013E4CE9A0A5509B7FD42860.,1,35.1537549,-114.5670576,11/10/2022 14:09,8/26/2023 5:24,3,1,0,Arizona,Mohave,1
1077,10015,Vote Verification Issues,I mailed my ballot in from the Scottsdale Post Office on October 31st... I have NOT recieved confirmation that my ballot was counted!   I VOTED FOR KARI LAKE AND BLAKE MASTERS along with all the other Republicans.    Can you assist??  I am signed up for alerts via email and text.  I have received nothing!  Worried!  Toni Pino,pdf,/pdf/pdf,1,33.6158822,-111.9046473,11/10/2022 14:53,8/26/2023 5:24,4,1,0,Arizona,Maricopa,1
1079,9206,Polling Location Issues,"1. Right after I had arrived to begin my poll watching at 745a 11/8/32 at the Civic Center 400 3rd St.  Truth or Consequences,  NM,  I had just sat down and Mr.  Bobby Lucreo asked "" are you a Republican? I replied ""yes I am"". 1. Voters handed felt tip pens.  2. A guy whom was head of testing machines on October 5th, 2022, had arrived at 430p, to which I went to witness the testing.  He had asked ""are they watchers?"" Soon after he reached under the ballot printing machine and pulled a silver cord with 2 connectors.  He connected one to his phone? and left it about 10 mins.  He also went to the Dominion machine and look at something.  A while later he then unhooked a cord from his phone? and connected one cord to another phone like device while the other remained connected to his phone. He placed the second device on top of the other for about 5 mins.  Disconnected them both and placed them in his pocket and left.  I don't know what that was about. I wondered more,  because it was still early to be conducting this work.  I want to know what this was about/for. Thank you I can provide my personal details if necessary.  I tried to enter this  that night but the app would not take this info.",pdf,/pdf/pdf,1,33.1284047,-107.2528069,11/10/2022 16:02,8/26/2023 5:23,3,1,0,New Mexico,Sierra,1
1080,10030,Polling Location Issues,"I don’t know if I need to resubmit this issue but at my polling location they had crossed out you to use an ink pen and hand written below was do use the sharpie only. I don’t know if this is something you should be concerned about I’m just making you aware of it. Also I thought it was very odd that two US mail vans were parked in a driveway connected to a pole building with their doors open and appeared to be exchanging something. Yes I took pictures. 3024 W. Weidman rd., Weidman Michigan",0F9C20F5D9DF4B859EA28121D8AA68BD.png,/pdf/0F9C20F5D9DF4B859EA28121D8AA68BD.png,1,43.6839390645178,-84.90892957896,11/10/2022 19:03,8/26/2023 5:23,2,1,0,Michigan,Isabella,1
1082,1703,Polling Location Issues,"People in Waite Park, are telling me their polling place send them to St Cloud Mn which is 52 miles away.  I pulled up an address in Waite Park and entered it into the MN SOs poll finder and its true… this is a mostly republican area!!! This is a 100 mile trip for them to vote… many chose not to go due to the cost to drive and the time to get there and back!  This is massive disenfranchisement!  The SOS website says. If your house number is between 46000 and 48699 and your street address is 270th and your city/township is North Fork twp and your zip code is 56316",46E3F7C424CE4D2BABB49C7D1AAF8D1A.png,/pdf/46E3F7C424CE4D2BABB49C7D1AAF8D1A.png,1,45.5571872,-94.2241585,11/10/2022 21:40,8/26/2023 5:23,3,1,0,Minnesota,Houston,1
1083,5899,Misc. Red Flags,"My polling location had about 5 or 6 'misfit' looking people in the room. I signed in on the pad and the 1st man said, ""close enough"", which was fine with me. I then signed the registry, and the lady handed me a blank ballot. As I asked her how I feed it into the machine that she pointed out across the room, she called out another lady's name to help show me, who then led me to the machine and showed me where to feed it to the machine. I fed it in and thanked her. As all of the candidates popped up, she then said to make my  selections, while standing there watching me. Well, I did, while feeling violated, but thinking she's just some misfit lady who doesn't know that voting is a private choice. After completing my 6 choices, she directed over to the tabulator machine and showed me how to feed that. Now, I've  voted before at this polling place, and knew how to do all of this, as the machines also instruct you with visual slides. I was just momentarily confused before getting 'assisted'. So after feeding the tabulator, another 'misfit' lady handed me an ""I voted"" sticker. Then, as I left, my 'assistor' immediately went into another room behind the tabulator...knowing exactly who all of my votes went to and possibly used this info for later shenanigans. It didn't bother me until later while pondering my experience. If I were a Republican poll watcher and witnessed her watching my every vote, I would have stepped in, but this group of polsters seemed to all be on the same page (or the short bus). I'm in the city of Washington, PA, 7th ward 2 where Fetterman outvoted Oz 271 to 209. Shapiro beat Mastriano 284 to 195. Most of this blue county voted red. County wide, Fetterman, at 39070 w/13984 mail-in ballots to Oz 51960 w/4272 mail-in. So Fetterman got a third + of his votes by mail-in ballots here in Washington County, PA.  I just feel a bit violated and lot manipulated. If I can be of further assistance, do not hesitate to contact my email. Thank you for all you are doing. Why can't we erase all present voter roles, and start over. It takes nothing, but Verification, to re-register by the next election. Voter ID cards and no machines would be a start. Thank you.",pdf,/pdf/pdf,1,40.1824646,-80.2641631,11/10/2022 23:24,8/26/2023 5:22,3,1,0,Pennsylvania,Washington,1
1084,10042,Polling Location Issues,"Multiple Wi-Fi connections available. I understand it’s a school however, should have been disabled for the election event. Water’s Edge Elementary School, west Boca Raton, Palm Beach County Florida 33428",335F7DC060FB47389092D12F8CEA1FE5.png,/pdf/335F7DC060FB47389092D12F8CEA1FE5.png,1,26.354272,-80.249748,11/11/2022 13:19,8/26/2023 5:22,3,1,0,Florida,Palm Beach,1
1085,4880,Misc. Red Flags,"I was a watcher at the main processing center at Bucks County, PA.  at 8:49 pm, I noticed that the Board of Elections had taken a  table,  folded the legs down and placed it vertically to block my view of the processing of the in-person votes.",2022.General.Doylestown Poll Watching notes.pdf,/pdf/2022.General.Doylestown Poll Watching notes.pdf,1,40.312334,-75.1298178,11/11/2022 15:41,8/26/2023 5:22,3,1,0,Pennsylvania,Bucks,1
1086,7184,Misc.Red Flags,"I noticed that one of the poll workers was marking some of the receipts by sliding her finger nail on the receipts. When I walked up to the poll worker, I gave her my name, then I started to spell my name and she said if you have  an ID or ballot, I interrupted her and spelled my name again.  She filled my name out and flipped over the IPad for me to sign and when that receipt printed out, she made a mark on the receipt with her finger nail across the receipt from, I believe, the top right to the bottom left of the receipt.  It might have been top left to bottom right, but cross the receipt from top to bottom.  Again, I saw her do it for some people and not for others.  I’m not sure if you can see the line on the receipt in the video I attached, but you can kinda see the action.    Side note, I should have let her finish what she was going to say, but I think I might have been thrown off when she asked me for ID and the two people ahead of me didn’t get treated the same.  I hope this is helpful.  Thanks,",35765A2A88C149A5B7B112BD909B5542..mp4,/pdf/35765A2A88C149A5B7B112BD909B5542..mp4,1,33.6430426,-117.9271886,11/11/2022 16:00,8/26/2023 5:21,3,1,0,California,Orange,1
1087,10045,Polling Location Issues,"brought in my voting postcard that I received in the mail with name address, voter id, political party etc. I was told at the voting poll Clarence Center Volunteer Fire that I was not registered to vote and was told I had to fill out and affidavit and put everything in writing. When I completed, I went back up to same table to hand and there was a gentleman there in place of woman who gave me paperwork, asked him to look up again just in case because lady couldn't find..she walked over and angrily said there was no reason to look up and already tried that Im not registered even though i had my voter card saying I was.",JPEG_20221111_112452_542279271810318420.jpg,/pdf/JPEG_20221111_112452_542279271810318420.jpg,1,43.010231,-78.6394305,11/11/2022 16:25,8/26/2023 5:21,4,1,0,New York,Erie,1
1088,10047,Misc.Red Flags,I was told to wait before putting my ballot in the machine because I had used a blue pen instead of the black marker they gave me. Why would that be? My vote # 00115 was the machine recorded on it.,FA69718B41794098AD63A67B2ABD8FE2.,/pdf/FA69718B41794098AD63A67B2ABD8FE2.,1,33.8853309,-105.4068079,11/11/2022 16:56,8/26/2023 5:20,4,1,0,New Mexico,Lincoln,1
1089,6080,Polling Location Issues,muskingum county Ohio election. station REQUIRED everyone to use a sharpie marker for marking ballots,pdf,/pdf/pdf,1,39.9418710153769,-82.0041649416089,11/11/2022 17:24,8/26/2023 5:20,3,1,0,Ohio,Coshocton,1
1090,10059,Monitoring Vote Counts,poll worker caught filling out ballots. posted on telegram.  https://t.me/richardcitizenjournalistopenchat/2623476,Sat Nov 12 05_30_06 MST 2022.jpg,/pdf/Sat Nov 12 05_30_06 MST 2022.jpg,1,NULL,NULL,11/12/2022 12:30,8/26/2023 5:20,3,1,0,Arizona,Maricopa,1
1092,8178,Polling Location Issues,"From Bill Gillcrest - Town of Sweden Supervisor: A letter to the MC Board of Elections from the Sweden Town Supervisor. From the Sweden Town Supervisor:   I have heard from many of you as well as our Town staff about issues with the manner in which the Monroe County Board of Elections ran the election process here in Sweden yesterday.  I have reached out to the Board of Elections to express our frustrations, as well as to our legislators to ask for their help in resolving these issues so our residents are better served in the next election.  Here is an excerpt from an email I sent to the BOE earlier today:    ""I need to be frank with you about this year's election process here in Sweden.  The manner in which the election was handled here was frustrating, embarrassing and not in the best interest of those who should be served in the election process: the voters.  The Community Center voting operation ran out of ballots in the evening (during a rush) and I have thus far been contacted by several residents wondering why they were not allowed to vote, and accusing Sweden (though we don't have any role in administering elections) of engaging in some grand conspiracy to ""steal the vote"".  Second, the SUNY polling place frustrated many of our residents who were forced to go there to vote for the first time.  It was not well publicized, unexpected and it is not a good or accessible location for a polling place.  I heard directly from several residents that did not know where to go, and they felt overwhelmed with trying to navigate their way to a place (really, any place) on the SUNY campus.  Plus, the distance from the parking lot to the polling place presented a significant impediment to voting, particularly for those voters with disabilities.  Again, I heard from several voters who were impeded by the distance they had to walk/traverse, plus the length of the ramp that must be surmounted in order to reach the polling place.  I understand that college students need to have access to polling places, but to disrupt the normal and long-established voting locations and patterns of taxpayers and year-round residents of our community in this way is a travesty.  Aren't students typically the youngest and most able-bodied among us?  This is not in the best interest of our residents.  Can you please provide me with the number of SUNY students who actually voted yesterday?  If you can identify them for the purpose of figuring out if SUNY Brockport meets the 300 person threshold set by the new law, I would think you should be able to tell me how many of the students actually voted.  I also need to know why SUNY Brockport was the only campus in our county that qualified to have a polling place.  How is it possible that the larger colleges and universities in Monroe County do not have 300 registered voters on campus?  Finally, the election workers who staffed our Town Hall left a complete mess for us to deal with.  They did not re-assemble the courtroom, and thankfully the judges did not have court this morning, as they usually do on Wednesdays.  None of the court furniture was replaced, and the room was left in disarray.  What ever happened to the motto of ""leave it better than you found it?""  The workers should have restored the room to the condition it was in when they found it.  It is not right or fair to use our space, and then leave all the restoration work to us."" Posted from Town of Sweden NY",BD25D52B9F3641D9B5584DC8D8FCE113.,/pdf/BD25D52B9F3641D9B5584DC8D8FCE113.,1,43.2136713,-77.9391797,11/12/2022 16:12,8/26/2023 5:19,2,1,0,New York,Monroe,1
1093,7776,Mail in Ballot Issues,I took my name off mail in ballot request. I am in pima county (tucson). I still received ballot. I took it in to pllong place on election day. I spoiled my ballot and voted in-person. there were not any tabulstors onsite so had to put into box 3. I check if my ballot has been received on pima county recorder site n it says I did not request a ballot n does not indicate that my vote was counted. it seems that if you take name off mailing list and they send you a ballot anyway you are in no'-mans land. if I sent it back thru mail it would have never existed n if I go for in-person it still doesn't get counted. I checked in at polling site but still not get vote counted.,pdf,/pdf/pdf,1,32.181661,-110.8565027,11/12/2022 21:50,8/25/2023 22:03,4,1,0,Arizona,Pima,1
1094,10064,Voter Suppression Issues,"Witnessed my Husband, Robert J Bozelli, have his ballot rejected numerous times by two ballot machines. His ballot was never accepted by the ballot machine. He had to deposit his ballot in the so-called, “3rd Box.” We were both told repeatedly that the ballots in the 3rd box would be counted that same night (11/08/2022) by one Republican and one Democrat. We found out later this was NOT true.",CFF8E98F27DD4B9FA83D888D5864F47C.,/pdf/CFF8E98F27DD4B9FA83D888D5864F47C.,1,33.2762266,-111.8291912,11/12/2022 22:07,8/25/2023 22:03,5,1,0,Arizona,Maricopa,1
1095,10004,Voter Suppression Issues,"I would like to report about Corruption/ Election fraud in New York State that gave our Democrat Governor Hochul the Election vs GOP Congress Man Lee Zeldin . Suffolk County had wifi outages so they were driving flash drives to a different location from the Suffolk County board of elections  We won 6 seats in the house we had a big red wave across Long Island NY , Suffolk County ans Nassau County. Zeldin packed rallys like trump does I know because I was at the Zeldin rally in Haupauge when Governor Ron Desantis came to Long Island to campaign for Lee Zeldin. At first they said we would not have the results in Suffolk County until the next day then by morning all the votes were there. It just seemed a bit strange to me.  I would not doubt if NY changed the numbers on other races! Could you look into this & send your people out   Thank you for all the dedication and hard work you do for our Country! I have attached a few screen shots for reference.including what Suffolk County Democratic Chairman Rich Schaffer said.  Thanks Anthony from Long Island NY",A5F1103485C641CD8D5FBCC389011A8D.png,/pdf/A5F1103485C641CD8D5FBCC389011A8D.png,1,40.8285545,-72.9158806,11/12/2022 22:35,8/25/2023 22:02,3,1,0,New York,Suffolk,1
1096,7951,Polling Location Issues,"I tried to insert my ballot on election day November 8 into tabulator 1 and 2 at Happy Trails Resort, 17200 w. Bell Rd, surprise, AZ many times and it was rejected. I then unwillingly put it into drawer 3 because I was not sure if it will be counted. I worked as a poll worker at this location and witnessed many ballots being rejected by the 2 tabulators. at the end of the election day, there were more than 1730 ballots put into the tabulators at this location and 157 ballots in Drawer 3.",pdf,/pdf/pdf,1,33.6481394,-112.4339232,11/13/2022 0:46,8/25/2023 22:02,5,1,0,Arizona,Maricopa,1
1097,10072,Misc.Red Flags,Regardless of how many votes came in Joe Cotta could not break the 43%. Even with the late votes.  The percentage difference remained virtually the same every time ballots came in.,8B565FCD6C1C4056B643DF53B698C044.png,/pdf/8B565FCD6C1C4056B643DF53B698C044.png,1,46.2346990843285,-119.219942763448,11/13/2022 3:24,8/25/2023 22:01,2,1,0,Washington,Benton,1
1098,2827,Misc. Red Flags,My Voter Registration was Cancelled by the Secretary of States Office.... I Called them and they Would not give me a reason... I Did a provisional Ballot like they told Me too... But it said that it was not counted Because I was not Registered to vote... I voted in the Primaries no problem.... Here is my voters registration Card...,Sat Nov 12 22_29_27 MST 2022.jpg,/pdf/Sat Nov 12 22_29_27 MST 2022.jpg,1,33.6611006,-112.0834532,11/13/2022 5:30,8/25/2023 22:01,5,1,0,Arizona,Maricopa,1
1099,10075,Misc.Red Flags,I received the following text from  833-572-1128- I voted in person in SC - where I live- sent no ballots in by mail and I do not live in MD   MD SBE: Your mail-in ballot was received.  Check the status of your ballot at vote.md.gov/search MD SBE: Hemos recibido su papeleta enviada por correo. Verifique el estado de su papeleta en vote.md.gov/search,67A93C803C1C4078A3FB490B95F92CE8.png,/pdf/67A93C803C1C4078A3FB490B95F92CE8.png,1,33.6843085,-78.9569294,11/13/2022 17:25,8/25/2023 20:01,4,1,0,South Carolina,Horry,1
1100,10076,Monitoring Vote Counts,Dominion machines need to go. Clean voters roles. One day to vote with results.,pdf,/pdf/pdf,1,33.9190653,-84.0167423,11/13/2022 18:46,8/25/2023 20:01,2,1,0,Georgia,Gwinnett,1
1101,9616,Vote Verification Issues,"Every year I get a text message saying that my vote was counted. However, this year I did not. However, it does say my vote was counted on the recorders website with Maricopa county. In prior elections I get the text message but not this one yet. I have included photos of the situation.",A940BB8ACB254B81860741F007E1F694.png,/pdf/A940BB8ACB254B81860741F007E1F694.png,1,33.7349051,-112.2559357,11/13/2022 21:21,8/25/2023 20:00,5,1,0,Arizona,Maricopa,1
1102,9584,Misc.Red Flags,"Hello,  I was checking my ballot and it listed 11/3/22 and I voted 11/8/22 Election Day. I am not sure why it is like this. Raised a red flag wanted to report.",B265B9C28F7B4CB2B35F98CF9B87C0CC.png,/pdf/B265B9C28F7B4CB2B35F98CF9B87C0CC.png,1,33.6971233,-112.1318904,11/13/2022 21:24,8/25/2023 20:00,4,1,0,Arizona,Maricopa,1
1103,8769,Misc.Red Flags,My wife was handed a pallet that was field out already and it was for democrat’s When she brought it to Their attention they didn’t know who it happened? It took them almost 3 hours to figure it out  I have the indecent on video,D4534014EC954B049CAE21E4D48FA7D8.png,/pdf/D4534014EC954B049CAE21E4D48FA7D8.png,1,42.4569379483823,-83.2863443344831,11/13/2022 23:09,8/25/2023 19:59,4,1,0,Michigan,Oakland,1
1104,1296,Polling Location Issues,"First time I ever voted in person. I scanned my Driver's license into the computer. It popped up my correct info to verify then I signed my signature on to the screen. When entered it stated I was not recognized. A poll worker came over, looked at my Driver's license and then used a badge she had and scanned me in. Then told me where to get my ballot. I saw this happen to quite a few voters. Thought it odd that all my info showed up but, then I'm not recognized? Seemed wrong to me.",1668382276393.jpg,/pdf/1668382276393.jpg,1,NULL,NULL,11/13/2022 23:31,8/25/2023 19:59,4,1,0,Arizona,Maricopa,1
1105,1031,Misc. Red Flags,"When reviewing the provisional ballot opening process at the open public meeting on Nov 11 @ 12pm, the table was moved back further than normal and the county election board secretary stood in the view of my line of site to roll up a printout.  I moved around her, but she could have stood to the side. She did not have to stand where she did.  It seemed deliberate.  During the end process, one of the workers and the party chairman taped a ballot box up before the machine print out tape had been put in the box.  So they untaped it, put the machine print out tape inside, then re-signed a new sticker, and re-taped the same box!!!  They did not use a new box!!!  All of the workers witnessed it, so it may be protocol, but I expected them to get a new box.  Also, for the entire meeting, including the final count certification, there was only the election board secretary present and one party chairman.  I was expecting there to be a chairman from the other top party since they are the ones that certify our counts.  I took video, but unable to upload it.",Mon Nov 14 02_16_52 CST 2022.jpg,/pdf/Mon Nov 14 02_16_52 CST 2022.jpg,1,NULL,NULL,11/14/2022 8:17,8/25/2023 19:59,3,1,0,Oklahoma,Wagoner,1
1106,1031,Misc. Red Flags,"Captured the wifi connections in the parking lot of the Wagoner County Election Board in Oklahoma on election night, Nov 8, 2022 @ 6pm CST.",Mon Nov 14 02_21_45 CST 2022.jpg,/pdf/Mon Nov 14 02_21_45 CST 2022.jpg,1,NULL,NULL,11/14/2022 8:22,8/25/2023 19:58,4,1,0,Oklahoma,Wagoner,1
1108,4135,Voter Suppression Issues,"I dropped 3 envelopes with the ballots for me, my wife and son myself in the government building in Chandler in the same box on the day of election. mine was accepted on Wednesday and signature verified and counted on Thursday, while other 2 disappeared, not even accepted, the election site shows both didn't vote!  We all voted republican across the same ballots? 2 out 3 votes disappeared!",pdf,/pdf/pdf,1,33.3011723,-111.8408823,11/14/2022 8:48,8/25/2023 19:58,4,1,0,Arizona,Maricopa,1
1109,4135,Voter Suppression Issues,"I've submitted the issue couple hours ago. Here is the updated/corrected information after deeper checking the ballot statuses on the Recorder.Maricopa.gov web site.  The ballot statuses of all 3 of us are shown as Signature Verified and the ballots were counted. But when we open the Voting History it shows, that neither of us voted this November. It is very strange and I'm curious if our voices have been ""counted"" and then lost, because we voted Republican.  Attached are 3 sms messages from my phone.",Mon Nov 14 03_29_35 MST 2022.jpg,/pdf/Mon Nov 14 03_29_35 MST 2022.jpg,1,33.3011723,-111.8408823,11/14/2022 10:30,8/25/2023 19:57,4,1,0,Arizona,Maricopa,1
1110,1687,Polling Location Issues,I voted on Election Day in person straight red ticket. I got mine tabulated day of. Green check mark. It used to show up in my voter history having voted. Now it doesn’t! It is showing I didn’t vote!,80383CE920EC4FB682E4B3840A47305C.png,/pdf/80383CE920EC4FB682E4B3840A47305C.png,1,33.7284012249828,-112.126423409225,11/14/2022 14:24,8/25/2023 19:57,5,1,0,Arizona,Maricopa,1
1111,10098,Polling Location Issues,"A friend of mine & I went to vote around 5pm at the 5245 N. Camino de Oeste voting center in Pima County. It took me about 10-15 minutes total. My friend took about 40-45 minutes. It took my friend longer because he had to go through some different steps to get his ballot, the folder he was given containing the ballot was pink (different from everyone else in the room), and they made him turn it in to a different area/box than where the rest of us were turning ours into. They told him it was because he had a Commercial Driver's License. Just after he got his ballot, they ran out of ballots and the machines started malfunctioning. While I was waiting for my friend, I sat on the steps just inside & to the left of the entry door. As I sat there, I watched 4-5 people trying to get the machines working. The woman (a volunteer) that was sitting on the stage above me mentioned that they had issues with the machines all day. Three young Hispanic men came in & we heard one say he'd never voted before. The volunteers had them register and then they waited to vote. The volunteer sitting above me told me that they had been registering people and allowing them to vote all day. She mentioned they weren't supposed to do that but she figured they just wouldn't count those votes. By this time, there was a significant line out the door, there was a lot of chaos/confusion, people were getting frustrated, and some people were indicating thay they couldn't stick around much longer. One woman was very upset because she had already signed in, wasn't being given a ballot, and had to leave soon to pick up her child. My friend was walking toward me when a female volunteer cut him off and stood over me telling me I needed to leave immediately (in a very irritated tone).  I was not in the way, not saying anything, just watching & waiting for my friend. With everything going on & all the people getting really upset, I found it odd that she crossed the entire room to tell me to leave but hadn't taken any time to explain to the people who had been in line for over 30 minutes what was going on. The machines were still not working by the time we left.",pdf,/pdf/pdf,1,32.30284,-111.065597,11/14/2022 19:56,8/25/2023 19:56,4,1,0,Arizona,Pima,1
1112,8997,Vote Verification Issues,My Vite wasn’t counted!,68C348EB65DE4770A7D42CEAA55953B7.png,/pdf/68C348EB65DE4770A7D42CEAA55953B7.png,1,33.1959832534439,-111.507002972066,11/15/2022 5:06,8/25/2023 19:56,5,1,0,Arizona,Pinal,1
1113,9578,Voter Suppression Issues,I just checked my voting history and it says I did not vote in this election. absolutely incorrect. same with my husband.,pdf,/pdf/pdf,1,33.5762099775595,-111.855266354978,11/15/2022 17:51,8/25/2023 19:56,5,1,0,Arizona,Maricopa,1
1115,3407,Mail in Ballot Issues,"when I went to look at my state election porthole, it showed that I ordered a mail in ballot. However, i never  ordered a mail in ballot because I had planned on voting on 11/08/22. That being said, I was unfortunately hospitalized a couple of days before the day of the election and was unable to vote.",Tue Nov 15 12_30_11 MST 2022.jpg,/pdf/Tue Nov 15 12_30_11 MST 2022.jpg,1,32.426655,-111.192307,11/15/2022 19:33,8/25/2023 19:55,5,1,0,Arizona,Pima,1
1117,9363,Polling Location Issues,WiFi access at voting location,163C7D1DEAA148EC8B1458F39AB7FE5F.png,/pdf/163C7D1DEAA148EC8B1458F39AB7FE5F.png,1,33.9450549252774,-83.403718136251,11/16/2022 4:12,8/25/2023 19:54,3,1,0,Georgia,Clarke,1
1118,5032,Misc.Red Flags,The secretary of state her website is down. I’m trying to get cast vote records.   Is this a coincidence or is everybody else trying to get it? Please reach out,8BDA950901A94939A1A58471CDF1969A.,/pdf/8BDA950901A94939A1A58471CDF1969A.,1,39.2681203725155,-119.157403707504,11/16/2022 4:49,8/25/2023 19:54,2,1,0,Nevada,Lyon,1
1119,7500,Vote Verification Issues,"when I scanned my Maricopa County AZ driver's license in the screen that prints my ballot...there popped up 2 names.....mine and another girl that is a different name of someone in sun city, AZ...that is just wrong...because someone could vote off of that person's ballot with my identification...its wrong...",Wed Nov 16 08_18_32 MST 2022.jpg,/pdf/Wed Nov 16 08_18_32 MST 2022.jpg,1,33.4234976,-111.7024973,11/16/2022 15:20,8/25/2023 19:54,4,1,0,Arizona,Maricopa,1
1121,7244,Vote Verification Issues,I have been tracking my ballot and my son's ballot. Neither have been found.  We are in Swansea Massachusetts Bristol County District 3,Wed Nov 16 23_58_55 EST 2022.jpg,/pdf/Wed Nov 16 23_58_55 EST 2022.jpg,1,41.7540075,-71.2017557,11/17/2022 4:59,8/25/2023 19:53,5,1,0,Massachusetts,Bristol,1
1122,10119,Polling Location Issues,There were long lines at my polling place. I waited 40 minutes to vote.,BB335FD87A604E21B2516A137E7C605C.,/pdf/BB335FD87A604E21B2516A137E7C605C.,1,33.8155632420897,-112.131148651242,11/17/2022 12:59,8/25/2023 19:52,2,1,0,Arizona,Maricopa,1
1123,10125,Polling Location Issues,"I should’ve taken a picture but I didn’t. When I walked in small precinct, they had three voting station set up all were facing the clerks no privacy. I made the judge set up a separate voting station facing away from the clerks. I voted with a blue pen also had a ride in candidate. The election judge stood right by me when I put the ballot into the machine. The ballot was accepted. I cannot find where the ride in votes were counted in precinct number 11 Torrance county New Mexico",D65F2F1B03FA40C1A3006F7A34C4EBA1.,/pdf/D65F2F1B03FA40C1A3006F7A34C4EBA1.,1,34.6538474105722,-105.4630003497,11/17/2022 13:06,8/25/2023 19:51,3,1,0,New Mexico,Torrance,1
1124,4863,Polling Location Issues,"drop box inside site of polling location and people were bringing in 2 & 3 ballots and dropping them off. Tabulators were a problem during my entire shift as a poll observer. So, they were given a choice to do another ballot, drop in box # 3 to be counted at voting center or do a computer ballot.   Poll worker said blue ink was the problem with the tabulators. A technician was called to fix tabulator, but never got done. Technician did replace printer cartridges twice. Voters were directed to another voting poll, because of the delay at our location.   Prior to closing, a postal employee came over with approximately 30 ballots from the Post Office. Items were transported to Surprise, AZ by a Republican & Democrat poll worker with a Bubble Pack, Black Bag with seal # IS22001613, Red Box with seal # IS146234 & IS146233, Blue Box w/seal IS146240 & IS146232.   NOTE, before my shift as a Poll Observer around 6:15 am I went to vote. When I arrived we were told they had equipment problems. I had a problem with my first ballot with blue ink. Did my 2nd ballot with black felt tip pens and the tabulator accepted it",2717C67ECB6A40DBB654E2AD98BBEB6E.,/pdf/2717C67ECB6A40DBB654E2AD98BBEB6E.,1,33.6754454791176,-112.375834845006,11/17/2022 14:42,11/6/2023 13:07,5,1,0,Arizona,Maricopa,1
1125,10033,Polling Location Issues,"Resident arrived to vote at her polling place in windsor, Connecticut. She was asked her street and her name which she provided. She was holding her driver’s license which she attempted to show and was told that in Connecticut you do not need to show Identification. That is not correct. I am a poll worker in another district in town and have today brought this to the attention of the Republican registrar of voters who was horrified.",924684F561C54B6BB28CD9002ED07AB7.,/pdf/924684F561C54B6BB28CD9002ED07AB7.,1,41.8375365,-72.674897,11/17/2022 20:56,8/25/2023 19:51,5,1,0,Connecticut,Hartford,1
1126,2859,Voter Suppression Issues,I live in New Mexico. The night of elections went to vote. I went in and voted took my son and his girlfriend with me to register and vote for their first time. I voted and thay went to register. All of the machines went down that's what they told us. We went to a polling place across town. We went in so they could register to vote. And the internet went down there one of the people got on the phone. Said that it was down statewide. This was 20 minutes before the polls closed. So they did not get to vote. Heard anything else from this area?,pdf,/pdf/pdf,1,36.7280583,-108.2186856,11/18/2022 8:45,8/25/2023 19:50,4,1,0,New Mexico,San Juan,1
1127,6796,Polling Location Issues,"I voted in person at polling location vote center la Quinta inn @ 102 N Alvernon way Tucson AZ 85711.  My problem is when I finished voting, there was no Ballot scanner as I have always done, instead we we’re directed to drop them in a box, I did not receive a receipt. I have checked Pima county recorder office and my vote still is not been counted, 15 days later! Elections winner have been called but my vote does not show been counted! I have been disenfranchised.",7CBA9783623D4591B57223527BE0F735.png,/pdf/7CBA9783623D4591B57223527BE0F735.png,1,32.2038168446755,-110.888424888253,11/18/2022 15:38,8/25/2023 19:50,5,1,0,Arizona,Pima,1
1128,8341,Polling Location Issues,"On 11/8/22 At 6:46pm at 5A precinct in Whitfield county Georgia ,  a  poll worker (I was poll watching) at the poll pad said ""Why is this number going up?  This number is going up.  This number , state wide voting records, just updated""   I wasn't sure of the number she was speaking of. So I Walked over and looked and near the top separate from the # of voters checked in was a  large number and it read State Wide Voters Records and its was over 7.7 mill. Less than 7.8 million.    A friend working at another precinct said the number on her poll read 6.8 mill all day.",A1782786473A4C6EAFF00923ECE7D6C9.,/pdf/A1782786473A4C6EAFF00923ECE7D6C9.,1,34.7861171,-84.9597473,11/19/2022 2:13,8/25/2023 19:49,4,1,0,Georgia,Whitfield,1
